dataset_index;horizon;regressor;mape;pocid;smape;rmse;msmape;mae;test;predictions;start_test;final_test
50;56;NaiveMovingAverage_normal;0.31854000287796963;63.63636363636363;0.3025918904857173;5.549754693242495;0.30146232232053677;4.29413351294241;[7.29879011046817, 10.9153077327722, 16.7411888479748, 28.2614413466597, 21.3308784850079, 12.9668595476065, 12.9800105207785, 8.94266175697002, 11.625460284061, 9.31088900578643, 16.3729615991583, 20.6864807995792, 6.16780641767491, 15.4523934771173, 8.23250920568122, 10.7706470278801, 8.23250920568122, 21.8306154655445, 15.6496580746975, 9.1925302472383, 9.78432403997896, 7.25933719095213, 7.71962125197265, 13.5060494476591, 19.621251972646, 18.0168332456602, 13.0063124671226, 10.3235139400316, 10.9942135718043, 9.53445554971068, 31.9437138348238, 14.6896370331405, 11.8753287743293, 12.0748299319728, 14.3931288103528, 11.4018937401368, 13.0589163598106, 14.9263545502367, 19.7001578116781, 20.541820094687, 10.5076275644398, 10.5470804839558, 8.85060494476591, 11.0468174644924, 19.7790636507102, 23.6717517096265, 23.3035244608101, 10.0473435034193, 15.0447133087849, 8.61388742766965, 9.21883219358232, 14.0320883745397, 21.8963703314045, 18.7006838506049, 9.94213571804314, 11.6780641767491];[13.058192492740195, 12.998119872586662, 13.141857893317315, 13.164097407022343, 13.11105154494244, 13.065437570356487, 13.169833491069692, 13.211222901831434, 13.319843900105795, 13.42932338034994, 13.43939734690438, 13.333694788675574, 13.23096998897571, 13.249665191213186, 13.306265196648454, 13.388743026881341, 13.429446526963682, 13.375462853778721, 13.290512477124873, 13.178637429687656, 13.231806724811161, 13.337822049890374, 13.457893766303574, 13.506319173300591, 13.505875098878573, 13.397305223187256, 13.271930392402513, 13.336766536390407, 13.402760468663798, 13.445336048277076, 13.48975308481142, 13.427926590057236, 13.294178845007236, 13.09965909682785, 13.127632132877698, 13.20773097100709, 13.26898804464998, 13.284307720562447, 13.236381712686978, 13.124621223169918, 13.081682216372398, 13.081177621661187, 13.20045052735392, 13.382399314329183, 13.339493607634981, 13.486084051779002, 13.282557627084545, 13.147565481087858, 13.250184435494484, 13.317875794964372, 13.375423552216773, 13.43048511717205, 13.394900028373526, 13.245696315980236, 13.134372453343262, 13.272705010198896];1997-02-24;1997-04-20
60;56;NaiveMovingAverage_normal;0.5392688820201361;72.72727272727273;0.3707700850608368;7.187917756166674;0.36957876893602953;6.078005188137115;[9.10047343503419, 13.4534455549711, 18.2272488164124, 23.0536559705418, 32.6538663861126, 9.57390846922672, 14.8079957916886, 17.2014729089953, 17.1225670699632, 18.2930036822725, 11.7043661230931, 29.3924250394529, 13.2824829037349, 11.9016307206733, 10.8758548132562, 14.6633350867964, 18.726985796949, 26.9331930562862, 24.7764334560757, 8.14045239347712, 9.20568122041031, 13.8479747501315, 12.6512361914782, 13.0720673329826, 20.6601788532351, 26.9726459758022, 9.74487112046291, 11.4150447133088, 12.0594423987375, 14.0846922672278, 20.7127827459232, 23.3955812730142, 5.76012624934245, 10.0473435034193, 13.5849552866912, 2.72225144660705, 17.872172540768, 18.5823250920568, 20.0946870068385, 33.7322461862178, 12.9931614939506, 13.7822198842714, 14.4266175697002, 15.2551288795371, 15.3471856917412, 24.3161493950552, 28.2614413466597, 10.5733824302998, 9.1925302472383, 11.6780641767491, 13.7033140452393, 17.1620199894792, 17.9116254602841, 31.5097317201473, 8.64018937401368, 13.2956338769069];[18.337022392414596, 18.464432878578872, 18.5387086323663, 18.548202864490143, 18.53564780731486, 18.499003884334613, 18.538511434776666, 18.53483543193958, 18.64026778625734, 18.699304911411467, 18.686979346278676, 18.597902159111538, 18.569501890838144, 18.67582759559762, 18.792281169641, 18.846900849645067, 18.880551358452124, 18.904104814422155, 18.758557430537017, 18.458445167042683, 18.58555515824422, 18.71767803604542, 18.822535145405578, 18.90759448705433, 18.91544677059869, 18.807407610108896, 18.572081093397, 18.642244393012696, 18.74026834237657, 18.832362136488673, 18.908270538005144, 18.892270225532513, 18.672997358906965, 18.29976323192446, 18.430348667396622, 18.469453151420385, 18.552596361987387, 18.652311132048226, 18.6663027390332, 18.628974567972612, 18.370437370040943, 18.513531411539404, 18.6246180806435, 18.724247420159095, 18.8390968751314, 18.869864961922502, 18.723157539034233, 18.419670069292, 18.547733487230627, 18.652847550898652, 18.73926566145634, 18.779771922381716, 18.81085216768068, 18.70039663335885, 18.41762432189961, 18.546199821700444];1998-03-23;1998-05-17
63;56;NaiveMovingAverage_normal;0.7081033190067682;52.72727272727273;0.44997781589497615;6.232954519673781;0.44765574786976725;4.8813853492845585;[8.95581273014203, 14.5449763282483, 16.096791162546, 20.6864807995792, 6.54918463966334, 3.05102577590742, 11.612309310889, 21.5018411362441, 10.678590215676, 18.2930036822725, 30.1814834297738, 6.86480799579169, 3.16938453445555, 11.0862703840084, 11.2703840084166, 13.0194634402946, 18.8716465018411, 5.40504997369805, 6.62809047869542, 3.76117832719621, 3.37980010520779, 8.44292477643346, 11.638611257233, 15.0052603892688, 17.4907943187796, 6.3387690689111, 3.19568648079958, 11.4150447133088, 8.65334034718569, 10.1394003156234, 12.8221988427144, 20.0289321409784, 6.66754339821147, 2.8537611783272, 16.2283008942662, 11.1388742766965, 13.6375591793793, 24.8947922146239, 24.2635455023672, 9.27143608627038, 3.78748027354024, 2.39347711730668, 13.2693319305629, 13.2561809573908, 14.7816938453446, 17.4381904260915, 13.7296159915834, 6.61493950552341, 11.2572330352446, 8.90320883745397, 10.9547606522883, 14.7159389794845, 22.2777485533929, 7.48290373487638, 3.02472382956339, 11.8095739084692];[12.206071892960294, 12.224628514567417, 12.120738058493568, 11.937311437417613, 11.607289116588683, 11.634514405090364, 11.751948569941039, 11.711867793748619, 11.686890819942413, 11.673745673339209, 11.591184859945004, 11.47716347201865, 11.51764850643237, 11.6367735785717, 11.641150248118326, 11.678188583127334, 11.700304898839287, 11.65576022829422, 11.465210993659028, 11.509024276899297, 11.629648131711877, 11.657508800736766, 11.724589414653776, 11.74328429351485, 11.71721554186099, 11.607097488598045, 11.754500564739196, 11.7278836112855, 11.777095814171407, 11.79790886928962, 11.766676634192681, 11.733942231027841, 11.40383000316778, 11.428366542799548, 11.543300057803638, 11.52310465492381, 11.528757095806544, 11.533093798757568, 11.478479843830815, 11.537877376564644, 11.600460591089934, 11.727675597543506, 11.778300760274352, 11.76442681007414, 11.689860337385264, 11.606406723868986, 11.491004368169222, 11.562667285319769, 11.703846379865631, 11.706115204462684, 11.730855221405408, 11.697245037759073, 11.87789695262883, 11.440326968257814, 11.495501513702013, 11.640203467389139];1998-03-23;1998-05-17
69;56;NaiveMovingAverage_normal;0.37135304321321094;61.81818181818182;0.3062754882103927;5.790727970866934;0.3053101690679025;5.0152641468439265;[8.89005786428196, 11.8358758548133, 19.3056286165176, 26.1178327196213, 27.5775907417149, 11.6517622304051, 16.6096791162546, 13.5981062598632, 14.2162019989479, 18.2140978432404, 22.2645975802209, 29.2214623882167, 10.6391372961599, 13.8348237769595, 12.6643871646502, 14.1504471330878, 21.5412940557601, 17.6749079431878, 22.8826933193056, 8.85060494476591, 10.2709100473435, 13.4928984744871, 13.1641241451867, 16.3729615991583, 20.0683850604945, 21.4755391899001, 11.599158337717, 11.0862703840084, 11.2440820620726, 11.9410836401894, 15.6496580746975, 19.9500263019463, 6.25986322987901, 9.67911625460284, 17.0699631772751, 14.4397685428722, 14.5844292477643, 19.8711204629143, 23.6322987901105, 30.7732772225145, 9.03471856917412, 12.9668595476065, 14.9789584429248, 14.4792214623882, 17.7406628090479, 20.6075749605471, 26.1572856391373, 13.8742766964755, 13.6638611257233, 12.0331404523935, 11.1651762230405, 15.7680168332457, 23.3429773803261, 22.5407680168332, 11.1783271962125, 13.9005786428196];[17.6888626186673, 17.749267692710077, 17.795623555523168, 17.74493444577269, 17.66514731862478, 17.40858961758228, 17.627645900121504, 17.75388719716871, 17.83952049550428, 17.884049862495083, 17.92410256213052, 17.865164051109055, 17.668563786878973, 17.753819503892956, 17.82501135075687, 17.935523373966923, 18.036548316112743, 18.00987351151615, 17.87247226444097, 17.725282697235933, 17.7881718114326, 17.892754151103087, 18.033356352502786, 18.09739178815303, 18.093349233022828, 18.00053014162017, 17.917055656090586, 18.017292397158037, 18.119319080030262, 18.21881267413473, 18.281117205392057, 18.24276498831956, 18.058867063194302, 17.795587459816105, 17.89250907494507, 17.93294204214669, 17.997476467122027, 18.06499697415137, 18.07206566045084, 17.97817887464925, 17.80285038915231, 17.88867039959887, 18.00100682214125, 18.116036882832038, 18.204469776624126, 18.19798433461186, 18.115056084201235, 17.949964981423243, 18.047580446200456, 18.15610745231736, 18.1897870233505, 18.251802449616257, 18.190005734661796, 18.025106967494157, 17.80981706787671, 17.88590544465738];1998-03-23;1998-05-17
66;56;NaiveMovingAverage_normal;0.2937782689153697;52.72727272727273;0.21949865501996765;7.356609482592333;0.21903782179327713;5.525276777215507;[20.4103103629669, 23.3561283534982, 26.1572856391373, 32.8642819568648, 35.731194108364, 23.0799579168858, 25.5654918463966, 26.4466070489216, 30.6023145712783, 32.140978432404, 36.4413466596528, 37.3224618621778, 20.7259337190952, 24.7764334560757, 25.5391899000526, 25.5128879537086, 35.0078905839032, 26.814834297738, 26.0783798001052, 8.91635981062599, 13.9101473922903, 18.9505523408732, 21.0415570752236, 26.5123619147817, 27.0120988953183, 36.7438190426092, 22.2777485533929, 24.2109416096791, 27.695949500263, 25.0920568122041, 27.0252498684903, 39.1899000526039, 10.6259863229879, 15.6759600210416, 28.9321409784324, 23.4218832193582, 26.3940031562336, 30.8258811152025, 36.9147816938453, 37.9931614939506, 29.0110468174645, 33.5218306154655, 29.6554445028932, 26.1441346659653, 27.2093634928985, 37.2304050499737, 39.7948448185166, 6.10205155181483, 18.2140978432404, 24.2372435560231, 23.6322987901105, 30.2077853761178, 31.9174118884797, 39.7816938453446, 26.2230405049974, 25.8022093634929];[27.83734919388452, 27.943005902046988, 27.997290036136736, 27.902557695545713, 27.693883161298203, 27.43753740197987, 27.381053329769887, 27.332397358422963, 27.354999476199403, 27.38087117457634, 27.379022815914702, 27.214497576481325, 27.117489515474887, 27.14747904767042, 27.069813688594746, 27.133343522992675, 27.520668427045, 27.13130551273546, 27.14697307144915, 26.846947066164955, 26.750062869682385, 26.69539349236474, 26.729309480994107, 26.82138937031349, 26.851106849787204, 26.801346631557838, 26.60405563703176, 26.531016145252824, 26.485570921326048, 26.845565615041792, 26.916316074026586, 26.898529498290788, 26.59263401495152, 26.334296582324903, 26.316864193959468, 26.301269991460515, 26.516585676988317, 26.71427370455096, 26.836416628030737, 27.25378624614025, 27.056693109221165, 27.143155249340946, 27.244774720182388, 27.494612194456696, 27.594148599057952, 27.57150917837415, 27.480159831705752, 27.26967442117007, 27.35181954683218, 27.428027790405835, 27.508701697772572, 27.522271729066546, 27.486407245536828, 27.378491871885284, 27.176221861807797, 27.2464284610801];1998-03-23;1998-05-17
72;56;NaiveMovingAverage_normal;0.5939119110362735;58.18181818181818;0.4454919314500409;7.879750121345484;0.44383961415482237;6.58425042771126;[14.4792214623882, 15.3077327722251, 20.2919516044187, 22.6328248290373, 31.207259337191, 4.95791688584955, 11.5597054182009, 12.5986322987901, 11.7832719621252, 16.3992635455024, 27.6301946344029, 29.9842188321936, 8.07469752761704, 11.599158337717, 9.15307732772225, 12.2567069963177, 19.0952130457654, 27.7748553392951, 24.973698053656, 4.98421883219358, 6.89110994213572, 12.8748027354024, 9.16622830089427, 15.3471856917412, 20.3840084166228, 23.9084692267228, 5.02367175170963, 10.718043135192, 8.33771699105734, 9.52130457653866, 12.9931614939506, 25.881115202525, 3.76117832719621, 5.47080483955813, 12.5986322987901, 10.8890057864282, 13.5192004208311, 21.0810099947396, 32.7459231983167, 31.9437138348238, 7.39084692267228, 10.718043135192, 12.6512361914782, 10.4024197790637, 15.1104681746449, 21.9884271436086, 25.6443976854287, 6.52288269331931, 9.98158863755918, 9.24513413992636, 8.79800105207785, 14.3477117306681, 18.2930036822725, 30.3129931614939, 5.57601262493425, 9.33719095213046];[15.8037875134283, 15.942672367303945, 16.03771526205613, 16.02895890022955, 15.743184929960718, 15.438384463590983, 15.598055527002828, 15.681053884822981, 15.827921851385796, 15.95813392091625, 15.91100593006839, 15.721660413144392, 15.499748159846536, 15.685416450134687, 15.809870690475018, 15.957700169687898, 16.097459161422687, 16.067278025767465, 15.854215090453884, 15.609232923398755, 15.705015479621222, 15.700760592367883, 15.758013947724663, 15.82673222654382, 15.735755365891167, 15.410740416971551, 15.157571301828348, 15.153983167802574, 15.167467439325941, 15.282137075207201, 15.37261414912088, 15.232828898579477, 15.09322505775156, 14.789670524620648, 14.90589426922037, 14.914145109369967, 15.028575252059055, 15.124163705919862, 15.124263127524197, 14.866513861478351, 14.605768474908436, 14.741467640999375, 14.826038508450326, 14.972900520232022, 15.065620480021856, 15.058248307113873, 14.815117896909438, 14.580498231765342, 14.731008320454263, 14.782190485542678, 14.878198846253083, 14.951421831625403, 15.027826672739149, 14.847611544234583, 15.015476115541412, 15.206152322751477];1998-03-23;1998-05-17
75;56;NaiveMovingAverage_normal;0.25919163100530895;61.81818181818182;0.26529833760327054;5.76071028505297;0.26441948852026004;4.228807022228687;[12.9274066280905, 11.7306680694371, 14.6107311941084, 23.0142030510258, 18.1877958968964, 10.5207785376118, 14.5186743819043, 16.070489216202, 15.8206207259337, 20.2788006312467, 23.0536559705418, 25.8022093634929, 9.42924776433456, 12.0988953182536, 13.1246712256707, 16.2677538137822, 22.4355602314571, 15.4260915307733, 22.6196738558653, 10.2051551814834, 11.7306680694371, 12.53287743293, 14.9263545502367, 13.8216728037875, 20.8837453971594, 22.8958442924776, 10.7837980010521, 14.5055234087322, 14.3477117306681, 13.8611257233035, 15.7548658600736, 26.4860599684377, 5.03682272488164, 6.20725933719095, 12.7038400841662, 14.0320883745397, 13.4402945817991, 19.7396107311941, 27.2093634928985, 21.0284061020516, 12.2830089426618, 16.3203577064703, 14.8211467648606, 11.5071015255129, 18.0694371383482, 26.0652288269332, 22.9747501315097, 9.53445554971068, 14.9000526038927, 14.0189374013677, 14.5055234087322, 16.2677538137822, 22.1462388216728, 26.1178327196213, 11.3624408206207, 16.05733824303];[13.704941083779259, 13.79140258052385, 13.85623669625145, 13.84233572737275, 13.695916815436444, 13.536504452347831, 13.538858474996582, 13.549702416795935, 13.58246312820938, 13.619429373626012, 13.61867820479457, 13.528607430182754, 13.429204470109443, 13.52112092647766, 13.587404154349542, 13.630492834541444, 13.696556819420557, 13.719630158462998, 13.588881314063551, 13.446867049666134, 13.550443209312093, 13.582251676816828, 13.613179944150112, 13.67917613835886, 13.667423471709256, 13.57991272489872, 13.493011598960479, 13.622272681337638, 13.681190203254559, 13.727401842839514, 13.770576800888202, 13.753697982501123, 13.61390276863736, 13.460266911597511, 13.564082354492244, 13.619547082563534, 13.710759256681518, 13.79491096850454, 13.756019456768774, 13.649815861843516, 13.542198510324988, 13.629374410985841, 13.665006045100998, 13.741099692689906, 13.787898408412957, 13.808740957872834, 13.731477516372932, 13.610594955401163, 13.722646293641908, 13.796148710083957, 13.82944835877726, 13.869135478133373, 13.819018263565049, 13.637667331959092, 13.483249001688293, 13.580475164536809];1998-03-23;1998-05-17
78;56;NaiveMovingAverage_normal;0.35471722329730976;63.63636363636363;0.34190651886296364;6.92927599348223;0.34080236688318627;5.633670320487517;[9.66596528143083, 10.70489216202, 18.8058916359811, 30.3129931614939, 29.431877958969, 12.6117832719621, 7.65386638611257, 13.8742766964755, 12.6643871646502, 18.6875328774329, 24.4476591267754, 25.5523408732246, 10.5207785376118, 12.8748027354024, 9.06102051551815, 15.0315623356128, 27.5775907417149, 22.8563913729616, 17.5170962651236, 12.3882167280379, 16.0178853235139, 14.1635981062599, 11.6649132035771, 20.3314045239348, 29.6685954760652, 30.1288795370857, 14.5581273014203, 11.0994213571804, 13.9400315623356, 10.3366649132036, 20.0157811678064, 28.8400841662283, 7.3250920568122, 7.64071541294056, 11.7306680694371, 15.8074697527617, 13.7690689110994, 24.1583377169911, 23.1588637559179, 21.1730668069437, 11.4018937401368, 11.1520252498685, 8.67964229352972, 11.0599684376644, 15.2945817990531, 27.7617043661231, 24.0399789584429, 8.37716991057338, 10.0341925302472, 10.8364018937401, 10.3761178327196, 18.0168332456602, 25.1578116780642, 22.0804839558127, 10.1130983692793, 12.9011046817465];[15.278375195677889, 15.330791299892631, 15.396553551089493, 15.39368306189416, 15.157554003561732, 14.990376502178671, 15.02006873365931, 15.084936172022433, 15.187675303482562, 15.300005402990907, 15.2868788649516, 15.135196515284573, 14.997093867702134, 15.103176735695568, 15.19848525080629, 15.315145100128653, 15.44216159112682, 15.373918090571776, 15.210345688909587, 15.001709567029552, 14.910863804427128, 14.997308721560415, 15.123044822671698, 15.198024549847947, 15.234527318460106, 15.035113530854282, 14.945639901675941, 15.085448937310668, 15.194402297854372, 15.289271483340597, 15.316286239808388, 15.26854689784475, 15.039232329305129, 14.834779863038538, 14.758275707096441, 14.85544016065863, 14.975540358330665, 15.047627532525087, 15.024306263618366, 14.881379441380197, 14.726851290308373, 14.790102328557703, 14.849311955832443, 14.992830288067605, 15.113574068041778, 15.133573200314592, 14.908570549116837, 14.857170195479753, 14.923221476230387, 15.044014965157587, 15.120685981158513, 15.219668242337095, 15.153915263518543, 14.961076860322358, 14.833309257068258, 14.926384156960873];1998-03-23;1998-05-17
81;56;NaiveMovingAverage_normal;0.3146873162853111;70.9090909090909;0.31918255916598426;5.434664035695906;0.3178506240564837;4.090800760728058;[10.0604944765913, 9.35034192530247, 15.0315623356128, 23.6322987901105, 17.7669647553919, 6.60178853235139, 9.65281430825881, 11.8621778011573, 10.3629668595476, 15.5970541820095, 17.4118884797475, 16.7148869016307, 6.37822198842714, 8.91635981062599, 10.718043135192, 14.1899000526039, 25.9468700683851, 17.1357180431352, 15.6496580746975, 8.41662283008943, 9.90268279852709, 10.1657022619674, 10.9942135718043, 10.9021567596002, 19.1346659652814, 14.1504471330878, 5.31299316149395, 9.31088900578643, 10.9679116254603, 6.83850604944766, 13.7953708574435, 20.6864807995792, 4.66859547606523, 5.07627564439769, 9.20568122041031, 12.2567069963177, 10.757496054708, 17.9247764334561, 20.8837453971594, 20.4892162019989, 12.4539715938979, 14.1767490794319, 13.7033140452393, 11.2703840084166, 15.3997895844292, 23.4876380852183, 19.9894792214624, 7.60126249342451, 11.0073645449763, 9.20568122041031, 10.6654392425039, 15.0315623356128, 19.9368753287743, 16.5307732772225, 7.15412940557601, 10.9284587059442];[11.086749743303864, 11.185443154259177, 11.218459347931896, 11.17602115416027, 10.96585398885181, 10.905649615515918, 10.913630617075839, 10.977605768343944, 10.997376016040958, 11.056567761586944, 11.022866163806638, 10.841358384331478, 10.751257384321583, 10.855354827127597, 10.885034640165983, 10.931755524255758, 10.963264736144188, 10.920920502603916, 10.784799984627751, 10.677177938804586, 10.813207233492724, 10.876784412115112, 10.942892199559742, 11.026924107942248, 11.007111280502299, 10.870902031155387, 10.830396718750272, 10.922419444032583, 10.980737780051175, 11.039167313553158, 11.0979425805514, 11.03405062313574, 10.900880487257442, 10.781843387628447, 10.84765110169694, 10.864868180003167, 10.936344385833156, 10.944215406639186, 10.890136039668084, 10.741838281963444, 10.672517520589942, 10.765906880659909, 10.808174979894723, 10.86236028310488, 10.90146720731227, 10.880344279449442, 10.790706905794561, 10.718072892234662, 10.83808882921483, 10.898622066893726, 10.964422161428837, 11.013955981888003, 10.95902902924037, 10.847309155707565, 10.771267440083502, 10.866187641229477];1998-03-23;1998-05-17
87;56;NaiveMovingAverage_normal;0.9073720018630398;52.72727272727273;0.46792426439924223;5.864000852539073;0.46550746179445807;4.940200829654217;[7.85113098369279, 9.21883219358232, 7.82482903734876, 12.4408206207259, 3.82693319305629, 1.95949500263019, 11.0073645449763, 9.33719095213046, 9.6396633350868, 10.0078905839032, 13.0457653866386, 7.78537611783272, 2.73540241977906, 9.1925302472383, 8.74539715938979, 9.40294581799053, 9.13992635455024, 4.22146238821673, 3.55076275644398, 1.52551288795371, 1.98579694897422, 3.41925302472383, 6.58863755917938, 6.91741188847975, 10.1130983692793, 3.81378221988427, 3.34034718569174, 14.5581273014203, 13.7427669647554, 12.0594423987375, 17.3855865334035, 16.4255654918464, 8.77169910573383, 5.97054182009469, 15.2288269331931, 14.4923724355602, 19.3187795896896, 17.5170962651236, 25.8285113098369, 16.5965281430826, 10.4287217254077, 9.45554971067859, 23.4218832193582, 18.0431351920042, 18.1088900578643, 22.0410310362967, 15.2551288795371, 9.96843766438717, 13.374539715939, 16.0178853235139, 16.5439242503945, 14.5581273014203, 19.2924776433456, 14.6764860599684, 11.3887427669648, 21.2782745923198];[13.389081220520804, 13.206915754565749, 13.410228194756218, 12.940530063320123, 13.154936272928001, 12.98561580152959, 13.045134669510198, 13.016373255797934, 12.897451088320874, 12.859816143830088, 12.754208817232545, 12.6451565645243, 12.641733538670184, 12.720360986313436, 12.63616929760365, 12.584254274060548, 12.471907271963508, 12.315718733424482, 12.161678203650945, 12.209646253864769, 12.273541992668473, 12.20137959943335, 12.142480014633652, 12.141018346862964, 12.260335196735806, 12.249000973414017, 12.391813371543627, 12.440728624703056, 12.720785849448072, 12.944260396844252, 13.09740936716364, 12.97681611111804, 12.875116997475684, 13.081339252154036, 13.142567467467222, 13.220004351670896, 13.154089351871285, 13.12883263847979, 13.035304889158308, 12.96427275684593, 12.897428977074526, 12.96685053258539, 12.970471276035967, 12.99000733238067, 12.8914020914145, 12.855218210114705, 12.71237068056067, 12.683643529899449, 12.737770035886658, 12.771339991193406, 12.70858654159624, 12.635617855559628, 12.530684231078796, 12.375805127927547, 12.573370946053261, 12.625528298757503];1998-03-23;1998-05-17
84;56;NaiveMovingAverage_normal;0.7320147997353733;67.27272727272727;0.4681269494786863;6.354316117095714;0.4659809748388624;5.4939606814317035;[9.31088900578643, 10.3498158863756, 11.4150447133088, 18.9505523408732, 24.8027354024198, 4.56338769068911, 8.4823776959495, 11.4413466596528, 11.586007364545, 11.3624408206207, 18.9900052603893, 27.3671751709626, 5.69437138348238, 9.94213571804314, 12.3224618621778, 12.0068385060494, 16.3335086796423, 9.94213571804314, 22.9879011046817, 3.52446081009995, 4.78695423461336, 13.9663335086796, 8.45607574960547, 10.3629668595476, 11.4544976328248, 20.8574434508154, 4.61599158337717, 7.90373487638085, 7.91688584955287, 7.66701735928459, 9.77117306680694, 17.1094160967912, 2.51183587585481, 8.21935823250921, 11.5202524986849, 9.04786954234613, 9.48185165702262, 13.4665965281431, 21.1599158337717, 25.2367175170963, 3.99789584429248, 4.45817990531299, 11.0994213571804, 14.7816938453446, 19.0426091530773, 17.2672277748553, 22.2777485533929, 4.56338769068911, 6.11520252498685, 9.11362440820621, 8.4823776959495, 9.44239873750658, 15.7811678064177, 22.1988427143609, 3.06417674907943, 7.5881115202525];[13.983362136697789, 14.05349264187037, 14.130972835495356, 14.184430945661108, 13.868937279428012, 13.376474037845124, 13.573770791670379, 13.603864677732886, 13.658478896095993, 13.735612366635335, 13.727337491669296, 13.605097501691494, 13.444293751999199, 13.458458115194446, 13.412105078684569, 13.468782640695846, 13.53663456536691, 13.539236929318406, 13.3805090222448, 13.218743442992404, 13.321356718475483, 13.381698150990298, 13.564454533343339, 13.478125765061481, 13.490048837612441, 13.363978040774294, 13.238094922908052, 13.341866741599535, 13.391395934855305, 13.452988067662616, 13.469949874962632, 13.480913968409062, 13.324396504158857, 13.243740003427241, 13.356148928332049, 13.313863054792902, 13.35069746620705, 13.423960801918195, 13.487760412342878, 13.44436957434038, 13.36992035519727, 13.490679858672292, 13.603840009047595, 13.727963668131464, 13.800647070702071, 13.893326955717935, 13.803318381726326, 13.679386514355238, 13.823151292185429, 13.862576287873736, 13.805554063829401, 13.796292449807433, 13.862472689056684, 13.678013832772972, 13.39148386869444, 13.502872662105853];1998-03-23;1998-05-17
60;56;NaiveMovingAverage_normal;0.34924825112494806;58.18181818181818;0.31399142624559523;6.465911028095118;0.31301988787693846;5.303018184664597;[10.0604944765913, 12.7169910573382, 15.8863755917938, 16.951604418727, 18.0957390846923, 14.4134665965281, 16.5176223040505, 11.2835349815886, 13.5981062598632, 17.0699631772751, 20.7390846922672, 17.7538137822199, 11.2703840084166, 10.8758548132562, 13.9400315623356, 14.9921094160968, 15.5049973698054, 23.6322987901105, 30.9179379274066, 10.1788532351394, 10.0473435034193, 11.4676486059968, 12.506575486586, 16.2809047869542, 21.8437664387165, 27.8537611783272, 13.0063124671226, 11.7306680694371, 12.0988953182536, 12.9537085744345, 17.4250394529195, 27.1567596002104, 34.3503419253025, 9.87638085218306, 14.3740136770121, 12.2961599158338, 11.572856391373, 15.7680168332457, 18.2403997895844, 28.8137822198843, 9.33719095213046, 10.9942135718043, 11.638611257233, 10.9942135718043, 15.1236191478169, 23.6586007364545, 31.0494476591268, 10.0999473961073, 11.3098369279327, 12.2961599158338, 14.5712782745923, 15.0578642819569, 21.8700683850605, 30.0368227248816, 10.0736454497633, 11.2835349815886];[18.39031653695824, 18.547401348428792, 18.785270826933903, 18.72371418744671, 18.530519816422377, 18.198527726710687, 17.992348041000785, 17.987397677106806, 18.034574316190383, 18.03003447054102, 18.009268004182232, 17.84711476953008, 17.59206307685466, 17.527921126031437, 17.479294618841994, 17.684178106347574, 17.516563217332145, 17.37103233931368, 17.240765859572274, 16.917861792084903, 16.819008055276356, 16.700010625636043, 16.54436424232628, 16.39040425030355, 16.554029595573073, 16.722637956310738, 16.70343049644962, 16.74880577676608, 16.634051093149807, 16.55589348692863, 16.433056388812957, 16.541792753242515, 16.502523317950526, 16.437131986343744, 16.525501547466412, 16.57508525637348, 16.676052179067852, 16.738286441239943, 16.792185163968618, 16.73299693247775, 16.582233620158693, 16.680236490752456, 16.75061824879462, 16.85454792801891, 16.911725077068972, 16.935399247069054, 16.900410320096675, 16.74250262223536, 16.838042842346365, 16.916051884325466, 17.040283615993115, 17.128087503266595, 17.207325406777358, 17.11965230480427, 16.959991523051983, 17.076076309147485];1998-01-26;1998-03-22
