dataset_index;horizon;regressor;mape;pocid;smape;rmse;msmape;mae;test;predictions;start_test;final_test
37;12;FT_rf_normal;0.5388110247261677;63.63636363636363;0.37623638348922683;318.8722307348579;0.37619592482721226;218.52459228316272;[752.051727, 1186.902611, 768.0641085, 305.96781, 233.4432591, 230.2197769, 208.920597, 187.6344993, 252.2908936, 620.569446, 587.0115207, 661.8332912];"[ 730.84053766  963.48931966 1294.25658724 1138.75858791  447.48476973
  238.3617231   230.44323541  303.70362241  295.78687118  335.39899431
  391.79674521  526.80234424]";2007-12-31;2008-11-30
57;12;FT_rf_normal;0.3163610243045379;9.090909090909092;0.38055391073973244;29580.6652913291;0.3805533355780331;15664.6823704196;[22995.504, 27920.729, 16541.55, 21628.058, 37210.938, 16995.724, 16998.437, 22641.428, 32994.585, 27531.91, 62973.313, 114788.57];"[23560.27754087 23146.83826627 24364.78642095 23211.03128747
 23162.32252775 23945.46926265 23407.25164227 22941.34682242
 23227.30910892 23416.49797165 23128.14161371 22992.20904329]";2011-12-31;2012-11-30
39;12;FT_rf_normal;0.13834531808814168;81.81818181818181;0.15006683143118538;6669.887622914359;0.1500666491553072;6222.360095976274;[40242.433, 39480.05102, 35691.18361, 44544.63939, 41369.20347, 44161.23827, 44808.44467, 46774.4561, 48819.87, 44569.92082, 50189.86105, 50091.45447];"[38683.91240054 33358.9333448  32868.07312072 34452.90902468
 34974.24900517 37455.8002938  38511.27833312 39988.49813322
 41187.06942212 41232.53458259 41859.33594052 41501.84111701]";2006-12-31;2007-11-30
47;12;FT_rf_normal;0.08438077517239413;63.63636363636363;0.08846637840180425;403.2049330305647;0.0884653550880901;382.58708814401433;[4429.121, 4837.956, 4348.81, 4574.803, 4453.73, 4673.021, 4327.02, 4521.464, 4566.319, 4280.075, 4422.407, 4466.188];"[4124.14643023 4207.34203493 4072.12157341 4172.19581141 4044.63017894
 4128.0383321  4076.04627362 4034.07088551 4116.70178843 4120.97377469
 4111.10950451 4102.49235449]";2009-12-31;2010-11-30
33;12;FT_rf_normal;0.19452938290738017;27.272727272727273;0.17233949838264717;249.03600089963842;0.17233265638988307;217.53315248926515;[1539.398, 1399.503, 1026.525, 1097.799, 1105.604, 1007.869, 1101.57, 1247.608, 1216.22, 1091.795, 1316.058, 1321.235];"[1386.54791176 1416.93820248 1440.45735888 1400.08220272 1381.90177542
 1381.34795072 1387.8237776  1384.50895489 1386.10705449 1405.59903416
 1397.47551043 1407.09191985]";2011-12-31;2012-11-30
21;12;FT_rf_normal;0.0463447095339386;72.72727272727273;0.04747474294976983;1447.0516848894786;0.047474646796002974;1173.9175783617695;[26265.723, 25191.47261, 21953.52254, 24236.86752, 22961.29585, 24025.0178, 24794.78988, 24612.7761, 25790.4838, 24280.9139, 27238.59949, 26432.05387];"[24709.38831897 23822.85749334 23496.55074492 23888.83612368
 23744.93353415 23900.2981641  24247.48481621 24002.06154426
 23932.23613872 24440.2021165  24425.28690603 24058.27772991]";2006-12-31;2007-11-30
17;12;FT_rf_normal;0.03008157755218842;54.54545454545455;0.029748252448555335;19795.909319441154;0.02974824989817747;17362.631851462716;[657315.7712, 557232.6366, 554229.8073, 586665.3925, 593212.5875, 579073.8489, 560305.0166, 594201.4651, 577749.5833, 596100.9064, 607001.7624, 562643.6356];"[650217.29347498 578187.49482008 583884.30978933 594627.03523149
 583140.85006719 609247.00718343 586088.02146322 601993.01051481
 579241.4377039  577085.52747886 582824.9233734  586822.21830572]";2007-12-31;2008-11-30
15;12;FT_rf_normal;0.22463823866960922;54.54545454545455;0.25578947733016266;4811.852128892603;0.25578875993699873;4565.920720027899;[19892.5, 17649.05, 18331.825, 22001.41, 20075.95, 19139.45, 18383.5, 19639.75, 19903.7, 21165.96, 21544.45, 21793.5];"[16100.16739739 15914.1375746  15768.2729721  15370.40441755
 15192.32038757 15185.83885091 15176.83390225 15150.67457345
 14986.79346656 15376.59635396 15150.139937   15357.81652634]";2009-12-31;2010-11-30
45;12;FT_rf_normal;0.12330133675792321;45.45454545454545;0.11250818199492572;1930.1780213238408;0.11250776716148814;1532.2677049610836;[11580.48543, 12259.42655, 10977.76245, 11995.88825, 11939.89174, 12849.55872, 12406.51364, 13975.77195, 11813.49083, 12441.48574, 13654.583, 12934.37631];"[11406.18015216 11937.78732982 11773.52898377 12604.36840576
 12823.88240597 14185.84142484 14552.48637708 14496.0779593
 15818.76136328 15083.43848681 15484.18092672 16058.02425798]";2007-12-31;2008-11-30
61;12;FT_rf_normal;0.7248032535698702;54.54545454545455;0.46912933589260647;10309.559032884808;0.4691280562279963;8641.596036572315;[29521.54475, 26249.01078, 24074.69339, 22538.912, 13271.30124, 13939.401, 15302.41185, 10840.56939, 11665.095, 10053.257, 10480.634, 11495.987];"[27662.46775218 26454.27484749 22361.09055055 22908.33101508
 23748.57289742 24200.80065211 24898.7694342  24587.53608938
 24278.89247853 24924.15839694 25143.92719581 24817.78885465]";2010-12-31;2011-11-30
31;12;FT_rf_normal;0.521381822635912;54.54545454545455;0.3547512381930326;37.268888485293296;0.3545246251849516;28.609724362313163;[58.33988646, 117.5474893, 34.35014783, 80.84044555, 48.73817083, 96.55951144, 148.8448455, 52.66957488, 65.58468616, 98.45234127, 52.81562455, 74.70905262];"[ 99.74746727 105.78859962 115.9721918   89.45515252  97.0222132
  98.83282088  89.96896665  75.52173554  77.50470756  93.7717755
  90.31698887  88.23518072]";2010-12-31;2011-11-30
55;12;FT_rf_normal;5.302098988675963;36.36363636363637;1.2808040155016744;2090.587039882053;1.2807619209734933;1966.957557172531;[931.763, 1037.941, 739.373, 607.129, 589.403, 434.199, 444.88, 335.37, 267.679, 331.011, 265.577, 269.949];"[1461.5260418  2010.54364578 2364.19421187 1859.94490996 2798.45176335
 2226.74134254 2624.41935276 2958.45504275 2986.84438274 2663.65108671
 3101.72686988 2801.26603594]";2002-12-31;2003-11-30
11;12;FT_rf_normal;0.8790127957863807;63.63636363636363;0.5840686095564886;21116.1781734773;0.5840677540860724;20208.901340903598;[37406.041, 23286.905, 15291.35, 19174.97237, 22539.56724, 23638.309, 25720.642, 29040.387, 29555.955, 31534.054, 26054.439, 21008.14086];"[40491.41795817 39520.92085848 40031.91614621 42177.42870379
 47875.75807272 44185.20515102 45609.94485493 48861.85538896
 48630.81372323 50204.27265066 49465.69477373 49702.35027894]";2009-12-31;2010-11-30
23;12;FT_rf_normal;0.10672809758903908;81.81818181818181;0.1156645126960202;2190.293447650749;0.11566412798802272;1744.6429282697998;[17525.883, 17975.967, 15513.109, 17486.717, 14620.371, 16390.538, 14099.204, 15378.386, 13304.204, 12991.813, 13607.986, 13977.643];"[14066.51743197 14258.31210148 13762.82896867 13679.57734421
 13156.6280237  13606.1613436  13165.44169029 13672.75114348
 13728.01852836 13549.93208622 13766.99194781 13804.82437575]";2005-12-31;2006-11-30
27;12;FT_rf_normal;0.0565056393058509;81.81818181818181;0.054815130992899995;709.468920065808;0.054814887237232886;616.5872954105848;[10989.511, 10992.895, 10432.699, 10994.465, 10628.043, 10762.771, 10511.992, 11338.234, 11476.899, 11445.221, 11969.249, 11969.846];"[11624.74591586 11547.25126732 11509.72254721 11742.07100608
 11694.52866987 11700.31094916 11456.55380778 11550.57927472
 11490.04999933 11376.26254046 11397.92219651 11399.38815544]";2007-12-31;2008-11-30
35;12;FT_rf_normal;0.17571175031057648;54.54545454545455;0.18517001755899362;162.96978718140008;0.18515474221007192;117.80964820558461;[992.411344, 844.1392842, 890.7694083, 641.7706782, 655.8880115, 445.657078, 397.8361014, 566.7906056, 442.5830797, 432.8491012, 564.9749899, 517.601088];"[553.21702305 643.59164847 743.16231048 722.71143938 633.13184447
 611.52910615 487.99989688 467.20180194 471.56910209 461.40742086
 468.21413032 504.86112117]";2007-12-31;2008-11-30
49;12;FT_rf_normal;0.12222953717257334;81.81818181818181;0.11367862745148588;1016.4981915570069;0.11367780782891308;793.9327616305796;[7576.777, 7732.881, 6912.346, 7316.392, 6771.954, 6009.319, 5959.943, 7883.501, 7210.957, 5785.016, 5691.188, 9092.937];"[7649.73705772 7764.50245637 7304.20241235 7758.01040688 7350.34295933
 7410.05049469 7219.9673976  7557.52062176 7324.51072246 7446.28474927
 7280.49014948 7433.05004481]";2007-12-31;2008-11-30
29;12;FT_rf_normal;0.14834090499025268;72.72727272727273;0.1356959110386831;802.0843637893503;0.13569462210867092;715.6792896322354;[5442.363, 6310.696, 5972.926, 5428.193, 4672.699, 4850.43, 4431.349, 4778.67, 4733.239, 4792.919, 4982.688, 4675.916];"[5256.9325534  6003.67306066 6091.79286155 5798.36551735 5407.42538931
 5581.0762517  5462.16458554 5680.94802585 5730.64625364 5864.51090383
 5880.95205923 5916.84524165]";2007-12-31;2008-11-30
37;12;FT_rf_normal;0.4791568589552983;63.63636363636363;0.5502058350420889;276.086122161904;0.5501113803113568;209.08924055047257;[521.221, 979.9891523, 660.3300195, 648.964788, 198.0864279, 117.0131809, 79.26035539, 181.0848245, 162.2560487, 397.793851, 512.9248262, 539.3209177];"[362.32749666 417.0107212  219.65969992 177.56636338 162.27042513
 172.7762336  177.84876051 168.87255518 191.03688529 225.48014146
 271.06485131 309.52496064]";2006-12-31;2007-11-30
9;12;FT_rf_normal;0.042687683894646694;63.63636363636363;0.04447308038024635;12830.680018163524;0.044473069507716706;9100.895552155902;[220686.31, 192161.717, 197786.658, 209670.332, 195865.802, 196685.32, 193242.168, 198601.955, 213675.735, 201702.534, 223108.529, 202267.945];"[194769.68344218 191794.65869774 191775.18623259 194508.47331579
 200294.95632067 195626.10705849 194027.41092603 196688.03459925
 196538.94145146 196315.18545416 197385.21504015 196949.20032902]";2011-12-31;2012-11-30
1;12;FT_rf_normal;0.09400689483652148;54.54545454545455;0.08837916146308782;1216.6273460396892;0.08837878826486094;1048.6902078725343;[13114.126, 14105.808, 12315.514, 12016.946, 10645.945, 10338.447, 10454.51, 11910.153, 11517.545, 11230.787, 11276.017, 11795.475];"[13048.59996534 13467.72376603 12190.14248352 12935.40730945
 12306.37532825 12443.82270639 12282.10089682 12814.00961603
 12758.07820055 12663.25531114 12396.65049149 12341.42584925]";2007-12-31;2008-11-30
3;12;FT_rf_normal;0.09661557595401503;36.36363636363637;0.09989802448222916;1610.6545476912866;0.09989764249584321;1310.4238171826053;[12829.758, 12012.053, 11142.646, 12535.409, 11690.486, 12344.604, 12014.792, 13927.522, 13690.904, 13721.357, 15299.178, 15685.595];"[12850.6036002  13130.1071181  12943.6414617  13112.80987734
 12552.40798362 12470.56865712 12719.57933634 12145.15096681
 12160.72489952 12521.03013805 12491.73976685 12490.794457  ]";2008-12-31;2009-11-30
19;12;FT_rf_normal;0.12215448631471885;81.81818181818181;0.11986256029112297;1205.7577161330485;0.11986186047278215;1034.6657345974584;[9113.386, 8701.571, 7644.55, 9645.942, 8471.933, 8883.664, 9455.427, 7543.772, 11167.048, 9855.14, 6613.716, 7470.111];"[8271.51755084 8036.60074789 7867.5648858  8084.05718965 8341.31394918
 8525.61274153 8692.76261543 8969.3731623  9282.68292764 8757.24468335
 8725.26061815 8823.62055443]";2010-12-31;2011-11-30
43;12;FT_rf_normal;0.10263407721088375;90.9090909090909;0.10360217922655278;1599.3038878175353;0.10360178438202017;1371.822464355193;[15493.156, 12014.36025, 10052.0, 12456.88122, 11713.0, 11712.0, 13877.0, 14155.33522, 15060.32063, 15674.73715, 16071.25029, 13682.71656];"[14764.94359555 12926.38753214 12719.72309457 12771.03477766
 12549.7282668  12424.88348435 12356.14364476 12428.77386439
 12643.12974621 13422.96484405 13914.12417675 13899.35102845]";2014-12-31;2015-11-30
13;12;FT_rf_normal;0.0805258335495828;54.54545454545455;0.08125320821165861;256.4295857573415;0.08125155083225889;199.87126578375634;[2387.082, 2976.569, 2272.93, 2530.459, 2155.061, 2475.191, 2176.509, 2209.098, 2241.687, 2456.167, 2699.29, 2663.976];"[2355.9914972  2333.51803753 2349.89391821 2375.78845888 2360.41796948
 2391.00247372 2503.06525813 2454.21617182 2462.23912448 2443.89171432
 2483.89177305 2480.74229802]";2016-12-31;2017-11-30
51;12;FT_rf_normal;0.25744554936587055;54.54545454545455;0.23005241183068284;18.987964613950655;0.2298650792317436;14.409233144809825;[61.37432531, 45.91537239, 62.69890729, 49.07626812, 74.39539837, 73.8620333, 81.45313722, 74.31599773, 66.51731119, 94.50925748, 31.75655315, 73.89268567];"[67.91904412 52.92901686 57.07553893 49.04868475 52.75717693 52.90335369
 52.20801365 67.46654346 62.78502554 71.10421737 74.20737773 68.47083218]";2009-12-31;2010-11-30
7;12;FT_rf_normal;0.1332137149528874;27.272727272727273;0.1262589956229674;50.72909499618554;0.1262395510662028;41.29983792806347;[394.683, 303.724, 352.28, 351.705, 351.812, 319.77, 363.481, 399.884, 354.247, 281.47, 326.772, 230.995];"[333.91923088 330.05599041 325.79586864 324.41553867 317.68616455
 327.22637846 325.77372532 332.90778625 342.24487174 344.76419428
 343.83337672 347.10030132]";2007-12-31;2008-11-30
53;12;FT_rf_normal;0.0612886164624449;72.72727272727273;0.06329794674173099;1474.6982123379487;0.06329779686521768;1338.0274090661312;[20512.303, 22905.873, 19772.283, 22430.309, 20870.851, 20793.389, 20195.004, 22518.825, 21892.878, 21477.591, 22726.711, 22673.046];"[19408.9436951  21760.83524462 20990.05802848 21135.5238312
 20432.18518212 19617.58189757 19727.01285054 20866.01249702
 20622.17707636 20229.95230102 20172.872594   20185.12895013]";2005-12-31;2006-11-30
59;12;FT_rf_normal;0.137072031457994;63.63636363636363;0.12462014742360332;448.0100712220248;0.12461804566977701;369.95928609612855;[3282.024423, 3383.0, 3481.081, 3230.0, 2957.0, 2824.5, 2620.0, 2625.0, 2489.0, 2592.0, 2769.0, 2758.5];"[3276.67428753 3418.10874216 3225.29653443 3222.8362795  3170.02479377
 3201.31053646 3169.65183297 3284.03760827 3235.44010482 3226.88034433
 3230.65358816 3253.10556067]";2012-12-31;2013-11-30
57;12;FT_rf_normal;0.18362568304167826;72.72727272727273;0.1623989831082061;5363.965955854864;0.16239869772798288;4636.1232975142175;[24912.056, 27212.617, 28542.106, 24530.946, 31524.918, 28538.203, 30325.191, 26239.471, 31325.485, 26771.359, 23551.364, 21603.107];"[28490.80070851 30203.00998497 33240.44962711 30760.78076204
 31483.55999107 32606.98522008 33799.93711375 32231.21858653
 32621.87373761 31493.36585918 31765.04034016 31930.5646213 ]";2010-12-31;2011-11-30
5;12;FT_rf_normal;0.29072012886568116;54.54545454545455;0.27279410456742;6194.536050812644;0.27279343109324944;5541.493475210722;[24889.319, 23421.379, 24183.052, 23744.771, 19804.881, 24201.759, 19546.947, 20871.537, 15104.002, 18464.434, 17688.003, 13788.658];"[18613.01789543 15657.54790292 16373.42351403 17990.28876756
 19979.96745632 20839.62419393 22148.18236912 23144.94164786
 23603.41500285 24041.29172123 24230.62804503 23651.57973398]";2013-12-31;2014-11-30
21;12;FT_rf_normal;0.03262475566794099;90.9090909090909;0.03183406005563117;905.793500488697;0.03183399109663509;735.7539767303737;[26006.282, 23390.01, 21107.435, 22563.559, 22014.256, 22652.662, 23345.842, 22785.782, 23983.604, 24829.84, 24748.685, 23321.096];"[25652.27439385 23696.63156739 23016.80800669 23695.66227219
 23418.42791675 23415.49288695 23880.01200951 23780.56302645
 24128.70350726 24658.1471937  24507.06730333 24193.67441844]";2005-12-31;2006-11-30
17;12;FT_rf_normal;0.030835363214534447;63.63636363636363;0.030927296533816557;21716.330963849417;0.03092729391231706;18263.223621497822;[638304.319, 559463.0489, 541452.4033, 622086.3873, 581697.2163, 613093.1375, 601823.1032, 585626.9738, 609542.6401, 572173.8772, 623376.6415, 586261.3299];"[628193.3262307  572337.67356202 576548.19116859 594072.20509104
 591788.10540606 605623.67169233 580873.69186222 580153.09376962
 585477.76189025 598966.58248788 585281.39392365 586134.71130678]";2006-12-31;2007-11-30
33;12;FT_rf_normal;0.09111047382013093;63.63636363636363;0.09725282839402018;155.6414750776109;0.0972491861807303;129.92216127395324;[1501.107, 1493.29, 1300.696, 1432.662, 1438.006, 1394.315, 1244.165, 1325.041, 1396.001, 1364.981, 1399.126, 1410.247];"[1184.51213587 1257.33580971 1205.75472164 1194.61684362 1354.44204866
 1275.67004125 1283.71595986 1331.98528258 1318.85299045 1258.02674421
 1272.92979087 1295.71918089]";2010-12-31;2011-11-30
41;12;FT_rf_normal;0.052091515585498675;81.81818181818181;0.05385984337227973;4457.46982471494;0.053859804868572364;3769.427752409107;[71075.433, 74722.663, 66033.24, 70998.418, 67180.394, 66818.896, 64453.658, 71234.861, 74252.061, 73367.219, 75734.219, 69839.1];"[67389.72079968 68763.61574544 65341.97710084 67191.06598109
 66185.66073038 67350.45912034 67141.52151085 67707.46811656
 67670.28633413 67244.92660014 67586.39991032 67342.7802837 ]";2008-12-31;2009-11-30
61;12;FT_rf_normal;0.14836190395398755;63.63636363636363;0.13456351893750684;4499.483470376167;0.13456326171687863;3591.924810791255;[37840.28, 28930.45, 17543.021, 21259.72895, 23824.42369, 26089.432, 28338.288, 28500.279, 29161.675, 29378.767, 27253.209, 25606.65475];"[30233.12497841 30263.49193292 26184.22595425 28483.29588091
 28443.35837311 29017.84678167 29868.34428944 30278.93173321
 28622.1750525  29890.59653653 30276.23609125 28974.36857711]";2009-12-31;2010-11-30
25;12;FT_rf_normal;0.1342443357056901;45.45454545454545;0.1450316901811041;72.73033818005688;0.1450123337959355;55.031956461800405;[358.3652176, 499.0878043, 475.9475788, 327.1126913, 380.1068363, 331.3872425, 393.9911951, 471.0718332, 285.0884812, 350.7650551, 329.252651, 297.851063];"[347.09997685 389.42348423 387.62331978 404.42050473 351.55201734
 334.21030645 319.64503509 303.63079036 301.49844314 304.1867126
 308.17155499 314.43842108]";2007-12-31;2008-11-30
63;12;FT_rf_normal;0.712199957427793;27.272727272727273;0.478323113301175;3223.4961111827893;0.4783190377322774;2824.526537528396;[8847.631479, 8241.151875, 7582.696586, 6818.915, 4176.203071, 4121.981, 4470.368133, 3588.671586, 3727.582, 3554.34, 3354.86, 3844.65];"[7428.20176972 7722.53303418 7544.04841597 7705.80163723 7794.56011842
 7654.19992278 7619.66079808 7844.27316553 7775.32950581 7683.06804344
 7783.9363856  7714.36294332]";2010-12-31;2011-11-30
39;12;FT_rf_normal;0.04828289326421861;45.45454545454545;0.04684616183887094;2094.5787390779506;0.04684609568988823;1676.3900452561109;[37104.124, 30627.905, 29354.911, 36212.861, 33075.748, 38255.71, 37739.969, 39936.014, 41654.858, 41144.671, 40606.018, 41556.114];"[35918.94299422 33150.94987477 32735.13958989 35643.60244371
 37464.03182961 38502.26185392 40030.96859306 40708.22221936
 40326.42746749 40914.82024662 41493.9375507  39241.39081621]";2005-12-31;2006-11-30
31;12;FT_rf_normal;0.24872663307087847;54.54545454545455;0.23430428866526212;27.612675991318724;0.23415545886734332;19.360426494453307;[83.36142176, 121.9875404, 57.20975427, 82.54898965, 80.49965176, 96.98641047, 62.35285572, 40.06931391, 77.16543813, 76.43368774, 137.8332637, 87.5646119];"[76.17051951 74.45973176 78.11291369 89.85367574 80.4502063  84.93868441
 84.89999995 78.55924642 76.19989019 74.66143009 73.62487631 78.24649161]";2009-12-31;2010-11-30
47;12;FT_rf_normal;0.05555711628589774;63.63636363636363;0.056156837205961006;292.4780156483227;0.05615614673254333;229.0429839822999;[3849.772, 4053.873, 3477.823, 3944.86, 3789.798, 4232.19, 4151.014, 4622.834, 4282.75, 4506.888, 4054.914, 4185.222];"[3942.20008002 4003.68968924 3974.80171325 4039.21372126 3995.43243055
 4028.4539201  4017.15754233 4039.22240587 4042.6497695  4019.05662095
 4068.26020192 4038.76639121]";2008-12-31;2009-11-30
55;12;FT_rf_normal;0.199037863638198;45.45454545454545;0.1997829771876273;420.1438238625564;0.1997763141974945;308.6742915453794;[1444.981, 1460.195, 1261.05, 1191.191, 1251.727, 1389.156, 1411.022, 1063.482, 2616.093, 1670.277, 1768.046, 1161.32];"[1293.08812598 1326.45824667 1436.96148342 1436.11189836 1510.21989889
 1518.69598955 1344.51032283 1518.20300949 1425.45380822 1427.9414023
 1455.3858182  1504.04894303]";2001-12-31;2002-11-30
29;12;FT_rf_normal;0.0836412379862349;81.81818181818181;0.08833126496778065;593.0816214335429;0.08833040647845154;456.99738402962345;[4906.346, 6283.146, 6056.237, 5353.512, 5207.514, 4876.296, 4557.741, 5000.433, 4532.899, 4426.744, 5558.626, 5118.167];"[4364.77695523 4903.21767451 5013.03681173 4986.72626796 4868.35326712
 4797.41385125 4641.00051845 4762.55862171 4747.75949492 4864.87490415
 4967.85103132 4948.62482831]";2006-12-31;2007-11-30
37;12;FT_rf_normal;0.27560646112111775;81.81818181818181;0.2335888368413591;82.27266451078961;0.2335366596734247;60.842097043131155;[334.953, 495.311, 188.64, 184.275, 105.474, 153.643, 127.514, 154.684, 159.98, 200.131, 366.158, 381.291];"[472.15574408 467.62804876 384.0227018  218.12567515 146.96199626
 179.79098822 168.51227852 158.2861489  168.74571111 235.31888565
 257.06174865 310.59116776]";2005-12-31;2006-11-30
23;12;FT_rf_normal;0.08721854249280468;54.54545454545455;0.09213754806798062;1452.8651045203717;0.0921372117645421;1263.1677776078805;[13674.433, 14833.451, 12271.75, 14207.481, 12801.808, 14049.774, 13118.5, 15258.608, 15179.504, 13758.878, 14916.059, 14415.293];"[12827.18274471 12995.08026819 12894.03556609 12964.9569832
 13090.61369411 13008.06725226 12966.88781031 12912.32668144
 12909.02967218 12852.27561213 12850.3101883  12878.94171617]";2004-12-31;2005-11-30
15;12;FT_rf_normal;0.050117480103219765;63.63636363636363;0.05115062736403111;851.9126445326431;0.05115045268734158;750.6643077733225;[16566.01566, 15111.60541, 13465.43694, 14382.51847, 14622.243, 13408.0, 13671.21, 15218.4, 13515.05, 14615.15, 15842.702, 15655.65];"[14924.96966523 14693.92390257 13974.56106268 13837.69022538
 13964.45834839 14020.35287992 14207.84993963 13989.41558947
 14069.67541582 14447.10915093 14948.259802   14413.2285208 ]";2008-12-31;2009-11-30
35;12;FT_rf_normal;0.37675779793440584;36.36363636363637;0.48849798175555526;310.2746890900547;0.488449132267975;254.00080680706972;[530.827, 967.2202349, 854.5724573, 863.1079584, 567.1000211, 640.2743454, 489.6156821, 433.5521155, 445.831028, 374.1380416, 440.4785256, 583.0685182];"[378.17105391 360.65602094 371.48846786 347.7814525  345.15438994
 334.89818297 328.20442482 360.26278074 331.49626169 329.47097621
 318.53310218 335.65913265]";2006-12-31;2007-11-30
11;12;FT_rf_normal;0.20524653356075853;81.81818181818181;0.2300240504682217;9646.997167767486;0.2300237525344745;8928.34724291273;[44167.07032, 39863.155, 37417.68, 40336.76, 42233.91, 39089.533, 39769.83304, 48559.697, 46223.877, 51936.779, 43882.341, 31930.244];"[33475.045878   32124.02758216 31706.26184166 32175.37787726
 33533.64376229 33294.94079777 33884.23131389 34048.77987085
 34839.09718194 35156.87840027 35956.40441575 35784.46447679]";2008-12-31;2009-11-30
51;12;FT_rf_normal;0.2968309132601648;81.81818181818181;0.3655962256400757;34.244368426833184;0.36527100343689445;22.498292525237606;[42.46358025, 28.62069579, 28.88439025, 53.55747734, 38.15244571, 42.06978298, 62.68668636, 88.09415902, 51.23989855, 110.6357402, 118.3129563, 53.60548442];"[37.80074838 36.11341144 40.37603654 44.68040611 42.17016162 43.03688584
 48.98416151 45.20847831 43.83637323 38.95666969 39.40433405 35.71448156]";2008-12-31;2009-11-30
21;12;FT_rf_normal;0.07277159440545479;54.54545454545455;0.0697643105924524;1833.7280390840535;0.06976415751863758;1593.1364618567286;[26874.057, 22021.477, 19972.038, 22535.872, 21636.955, 21863.206, 22275.989, 22137.855, 23185.332, 23359.129, 20989.708, 21922.102];"[24962.09824212 24178.830675   23042.69986522 23551.16619228
 23320.92319387 23292.74122073 23396.03228536 23776.41459612
 23201.17159513 23586.89442653 24107.76220234 23650.70553183]";2004-12-31;2005-11-30
45;12;FT_rf_normal;0.40541808502868104;54.54545454545455;0.5250999523399468;4126.4626889771935;0.5250961764052438;3694.1138693125117;[7331.878, 7483.340191, 6796.085667, 7798.734869, 7283.485705, 7785.062476, 7840.216684, 8459.108782, 9725.753166, 9916.564883, 11622.87025, 11586.36882];"[5623.56266371 5546.6061895  5202.66684717 5124.04327619 5051.91879076
 4776.80355711 4564.63965518 4640.97168672 4744.27705889 4760.37099089
 4643.35417542 4620.88816972]";2006-12-31;2007-11-30
43;12;FT_rf_normal;0.13288965142570755;72.72727272727273;0.1275453847601832;2018.5136681101314;0.12754491874877097;1757.5563863631526;[12736.73, 12472.625, 12053.827, 10462.0, 11876.001, 12915.0, 13873.08, 15840.0, 14816.0, 16702.5, 16864.0, 13622.0];"[14967.95786372 14312.98486585 13850.83731587 14208.78784224
 13664.22689759 13667.18781463 13744.23510955 13962.08615364
 13921.4909347  14046.10969371 14081.37450462 14216.59343269]";2013-12-31;2014-11-30
19;12;FT_rf_normal;0.08280404636797169;45.45454545454545;0.08280183396503045;863.1338095528401;0.0828013433167174;701.2728387611619;[7387.258, 7568.711, 7850.193, 8068.967, 9532.243, 7353.463, 8511.699, 9717.74, 8789.226, 7573.309, 7615.978, 9513.494];"[7506.30098169 7365.37144171 7552.25098839 8036.84728102 8385.46817506
 8572.92115739 9243.13406746 8602.8575797  8521.80600385 8793.98909657
 8133.89871481 7969.23548306]";2009-12-31;2010-11-30
3;12;FT_rf_normal;0.08325288675698851;81.81818181818181;0.07978916290624062;1298.001996784055;0.07978888157425881;1133.449160660801;[15832.259, 14475.064, 13392.401, 13140.013, 13986.278, 16287.393, 13481.371, 13746.705, 14781.915, 12850.75, 13454.4, 12468.508];"[14830.40975225 14635.06554299 14121.75974014 14552.9204539
 14715.75582291 14853.89357228 14589.50843056 14873.91326971
 14941.70778687 14673.78410492 14884.48738103 14954.54371943]";2007-12-31;2008-11-30
25;12;FT_rf_normal;0.19760118267602744;54.54545454545455;0.2126673942569043;93.90805213584748;0.21263470193314482;70.5179294643767;[361.598, 519.1665708, 370.1129669, 407.2352542, 287.5736391, 387.7175695, 264.6113764, 218.5354895, 309.769611, 286.5358646, 264.5689718, 305.8235143];"[270.70408188 290.2169144  300.50463565 308.92472875 310.08716007
 268.03897041 255.72380988 330.68781039 279.67268516 265.84209763
 262.68509903 263.27736499]";2006-12-31;2007-11-30
17;12;FT_rf_normal;0.03472822956352228;81.81818181818181;0.03517565726350742;24273.299717482627;0.03517565427103323;20702.396556622407;[646149.476, 540321.394, 550134.084, 615765.614, 599551.824, 611857.529, 574508.006, 559654.244, 605442.046, 590027.422, 588774.628, 567319.629];"[600428.19014194 568715.24146516 563373.67585357 576327.18373035
 571007.18349167 584854.54532766 575562.70870729 576194.57611629
 588109.30497536 579290.53957596 578763.76152091 577732.08330101]";2005-12-31;2006-11-30
61;12;FT_rf_normal;0.22222784037781626;18.181818181818183;0.25679999225883926;7798.857372030754;0.2567995148095545;6923.404496496677;[28516.11406, 27151.6, 22610.85, 26912.68, 26660.45, 29120.17, 33085.31821, 34045.103, 32684.92, 33997.386, 32453.65, 28924.75];"[21699.82545316 22675.72454454 23499.12037746 23214.04291839
 24421.98395232 24280.65626667 22977.08468317 23099.85724431
 22039.90219387 22009.64849065 22449.30806049 22491.52388193]";2008-12-31;2009-11-30
59;12;FT_rf_normal;0.15210050073615447;81.81818181818181;0.13736651428093394;559.1651745516425;0.137364539121816;478.80678869846844;[4189.25, 3766.0, 3484.95, 3843.5, 3520.74, 3273.311, 3073.5, 2875.0, 3072.5, 2929.0, 3202.5, 3230.548846];"[4213.9085604  4021.85334871 3983.80948851 4023.78538952 3566.2748372
 3691.95522024 3654.35905634 3625.20390849 3946.44007052 3848.59649737
 3780.05050172 3850.24443135]";2011-12-31;2012-11-30
